,,precision at 0.01,recall at 0.01,f1 at 0.01,precision at 0.02,recall at 0.02,f1 at 0.02,precision at 0.05,recall at 0.05,f1 at 0.05,precision at 0.1,recall at 0.1,f1 at 0.1,precision at 0.2,recall at 0.2,f1 at 0.2,precision at 0.3,recall at 0.3,f1 at 0.3,precision at 0.5,recall at 0.5,f1 at 0.5,auc
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.001, 1.0, 5)",0.26309584579109846,1.0,0.4165888862160212,0.26309584579109846,1.0,0.4165888862160212,0.26309584579109846,1.0,0.4165888862160212,0.26309584579109846,1.0,0.4165888862160212,0.26309584579109846,1.0,0.4165888862160212,0.26309584579109846,1.0,0.4165888862160212,0.0,0.0,0.0,0.13154792289554923
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.001, 1.0, 50)",0.26309584579109846,1.0,0.4165888862160212,0.26309584579109846,1.0,0.4165888862160212,0.26309584579109846,1.0,0.4165888862160212,0.26309584579109846,1.0,0.4165888862160212,0.26309584579109846,1.0,0.4165888862160212,0.26309584579109846,1.0,0.4165888862160212,0.0,0.0,0.0,0.13154792289554923
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.1, 0.1, 5)",0.27225493156199676,0.9997228253337644,0.4279626242151579,0.2932606716225215,0.9968586871159976,0.4531975217893521,0.37397944819819817,0.9818450593615744,0.541648084200869,0.5213640720375322,0.9548667251813184,0.6744652733591112,0.7784872106232128,0.918094886127408,0.8425470578260132,0.8594097253089164,0.8931953619439184,0.8759768943255182,0.9285251780644519,0.8611816879937174,0.8935864250790911,0.6182551247458916
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.1, 0.1, 50)",0.27225493156199676,0.9997228253337644,0.4279626242151579,0.2932606716225215,0.9968586871159976,0.4531975217893521,0.37397944819819817,0.9818450593615744,0.541648084200869,0.5213640720375322,0.9548667251813184,0.6744652733591112,0.7784872106232128,0.918094886127408,0.8425470578260132,0.8594097253089164,0.8931953619439184,0.8759768943255182,0.9285251780644519,0.8611816879937174,0.8935864250790911,0.6182551247458916
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.1, 0.5, 5)",0.27225493156199676,0.9997228253337644,0.4279626242151579,0.2932606716225215,0.9968586871159976,0.4531975217893521,0.37397944819819817,0.9818450593615744,0.541648084200869,0.5213640720375322,0.9548667251813184,0.6744652733591112,0.7784872106232128,0.918094886127408,0.8425470578260132,0.8594097253089164,0.8931953619439184,0.8759768943255182,0.9285251780644519,0.8611816879937174,0.8935864250790911,0.6182551247458916
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.1, 0.5, 50)",0.27225493156199676,0.9997228253337644,0.4279626242151579,0.2932606716225215,0.9968586871159976,0.4531975217893521,0.37397944819819817,0.9818450593615744,0.541648084200869,0.5213640720375322,0.9548667251813184,0.6744652733591112,0.7784872106232128,0.918094886127408,0.8425470578260132,0.8594097253089164,0.8931953619439184,0.8759768943255182,0.9285251780644519,0.8611816879937174,0.8935864250790911,0.6182551247458916
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.1, 1.0, 5)",0.27225493156199676,0.9997228253337644,0.4279626242151579,0.2932606716225215,0.9968586871159976,0.4531975217893521,0.37397944819819817,0.9818450593615744,0.541648084200869,0.5213640720375322,0.9548667251813184,0.6744652733591112,0.7784872106232128,0.918094886127408,0.8425470578260132,0.8594097253089164,0.8931953619439184,0.8759768943255182,0.9285251780644519,0.8611816879937174,0.8935864250790911,0.6182551247458916
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.1, 1.0, 50)",0.27225493156199676,0.9997228253337644,0.4279626242151579,0.2932606716225215,0.9968586871159976,0.4531975217893521,0.37397944819819817,0.9818450593615744,0.541648084200869,0.5213640720375322,0.9548667251813184,0.6744652733591112,0.7784872106232128,0.918094886127408,0.8425470578260132,0.8594097253089164,0.8931953619439184,0.8759768943255182,0.9285251780644519,0.8611816879937174,0.8935864250790911,0.6182551247458916
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.5, 0.1, 5)",0.7764985950671246,0.919157389014644,0.8418269129064332,0.7784872106232128,0.918094886127408,0.8425470578260132,0.8060566484368623,0.9123666096918741,0.8559232052698867,0.8385111876075731,0.9002171201552178,0.8682692093479182,0.850148887721142,0.8968448283826859,0.8728727828608681,0.8722179411631386,0.888899154617268,0.8804795460785211,0.8959148094048909,0.8783665173003188,0.8870538838348495,0.1075734808536668
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.5, 0.1, 50)",0.7764985950671246,0.919157389014644,0.8418269129064332,0.7784872106232128,0.918094886127408,0.8425470578260132,0.8060566484368623,0.9123666096918741,0.8559232052698867,0.8385111876075731,0.9002171201552178,0.8682692093479182,0.850148887721142,0.8968448283826859,0.8728727828608681,0.8722179411631386,0.888899154617268,0.8804795460785211,0.8959148094048909,0.8783665173003188,0.8870538838348495,0.1075734808536668
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.5, 0.5, 5)",0.7764985950671246,0.919157389014644,0.8418269129064332,0.7784872106232128,0.918094886127408,0.8425470578260132,0.8060566484368623,0.9123666096918741,0.8559232052698867,0.8385111876075731,0.9002171201552178,0.8682692093479182,0.850148887721142,0.8968448283826859,0.8728727828608681,0.8722179411631386,0.888899154617268,0.8804795460785211,0.8959148094048909,0.8783665173003188,0.8870538838348495,0.1075734808536668
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.5, 0.5, 50)",0.7764985950671246,0.919157389014644,0.8418269129064332,0.7784872106232128,0.918094886127408,0.8425470578260132,0.8060566484368623,0.9123666096918741,0.8559232052698867,0.8385111876075731,0.9002171201552178,0.8682692093479182,0.850148887721142,0.8968448283826859,0.8728727828608681,0.8722179411631386,0.888899154617268,0.8804795460785211,0.8959148094048909,0.8783665173003188,0.8870538838348495,0.1075734808536668
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.5, 1.0, 5)",0.7764985950671246,0.919157389014644,0.8418269129064332,0.7784872106232128,0.918094886127408,0.8425470578260132,0.8060566484368623,0.9123666096918741,0.8559232052698867,0.8385111876075731,0.9002171201552178,0.8682692093479182,0.850148887721142,0.8968448283826859,0.8728727828608681,0.8722179411631386,0.888899154617268,0.8804795460785211,0.8959148094048909,0.8783665173003188,0.8870538838348495,0.1075734808536668
GB,"['n_estimators', 'learning_rate', 'subsample', 'max_depth'] = (100, 0.5, 1.0, 50)",0.7764985950671246,0.919157389014644,0.8418269129064332,0.7784872106232128,0.918094886127408,0.8425470578260132,0.8060566484368623,0.9123666096918741,0.8559232052698867,0.8385111876075731,0.9002171201552178,0.8682692093479182,0.850148887721142,0.8968448283826859,0.8728727828608681,0.8722179411631386,0.888899154617268,0.8804795460785211,0.8959148094048909,0.8783665173003188,0.8870538838348495,0.1075734808536668
LR,"['penalty', 'C'] = ('l1', 0.001)",0.3307504330611235,0.9878967062410495,0.49557952794225,0.3718185944209755,0.9839700651360466,0.539698225076964,0.42965065234702005,0.9720977502656257,0.5959164023561395,0.5194377388855361,0.9542661800711415,0.6727021086053896,0.6382270048680502,0.9205894581235275,0.7538348054699173,0.8336990663052364,0.895089388829861,0.8633042238460167,0.9127704459598686,0.8594724442185985,0.8853200095170116,0.5417149059535731
LR,"['penalty', 'C'] = ('l1', 0.1)",0.3307504330611235,0.9878967062410495,0.49557952794225,0.3718185944209755,0.9839700651360466,0.539698225076964,0.42965065234702005,0.9720977502656257,0.5959164023561395,0.5194377388855361,0.9542661800711415,0.6727021086053896,0.6382270048680502,0.9205894581235275,0.7538348054699173,0.8336990663052364,0.895089388829861,0.8633042238460167,0.9127704459598686,0.8594724442185985,0.8853200095170116,0.5417149059535731
LR,"['penalty', 'C'] = ('l1', 1)",0.3307504330611235,0.9878967062410495,0.49557952794225,0.3718185944209755,0.9839700651360466,0.539698225076964,0.42965065234702005,0.9720977502656257,0.5959164023561395,0.5194377388855361,0.9542661800711415,0.6727021086053896,0.6382270048680502,0.9205894581235275,0.7538348054699173,0.8336990663052364,0.895089388829861,0.8633042238460167,0.9127704459598686,0.8594724442185985,0.8853200095170116,0.5417149059535731
LR,"['penalty', 'C'] = ('l1', 10)",0.3307504330611235,0.9878967062410495,0.49557952794225,0.3718185944209755,0.9839700651360466,0.539698225076964,0.42965065234702005,0.9720977502656257,0.5959164023561395,0.5194377388855361,0.9542661800711415,0.6727021086053896,0.6382270048680502,0.9205894581235275,0.7538348054699173,0.8336990663052364,0.895089388829861,0.8633042238460167,0.9127704459598686,0.8594724442185985,0.8853200095170116,0.5417149059535731
LR,"['penalty', 'C'] = ('l1', 1e-05)",0.3307504330611235,0.9878967062410495,0.49557952794225,0.3718185944209755,0.9839700651360466,0.539698225076964,0.42965065234702005,0.9720977502656257,0.5959164023561395,0.5194377388855361,0.9542661800711415,0.6727021086053896,0.6382270048680502,0.9205894581235275,0.7538348054699173,0.8336990663052364,0.895089388829861,0.8633042238460167,0.9127704459598686,0.8594724442185985,0.8853200095170116,0.5417149059535731
LR,"['penalty', 'C'] = ('l2', 0.001)",0.3307504330611235,0.9878967062410495,0.49557952794225,0.3718185944209755,0.9839700651360466,0.539698225076964,0.42965065234702005,0.9720977502656257,0.5959164023561395,0.5194377388855361,0.9542661800711415,0.6727021086053896,0.6382270048680502,0.9205894581235275,0.7538348054699173,0.8336990663052364,0.895089388829861,0.8633042238460167,0.9127704459598686,0.8594724442185985,0.8853200095170116,0.5417149059535731
LR,"['penalty', 'C'] = ('l2', 0.1)",0.3307504330611235,0.9878967062410495,0.49557952794225,0.3718185944209755,0.9839700651360466,0.539698225076964,0.42965065234702005,0.9720977502656257,0.5959164023561395,0.5194377388855361,0.9542661800711415,0.6727021086053896,0.6382270048680502,0.9205894581235275,0.7538348054699173,0.8336990663052364,0.895089388829861,0.8633042238460167,0.9127704459598686,0.8594724442185985,0.8853200095170116,0.5417149059535731
LR,"['penalty', 'C'] = ('l2', 1)",0.3307504330611235,0.9878967062410495,0.49557952794225,0.3718185944209755,0.9839700651360466,0.539698225076964,0.42965065234702005,0.9720977502656257,0.5959164023561395,0.5194377388855361,0.9542661800711415,0.6727021086053896,0.6382270048680502,0.9205894581235275,0.7538348054699173,0.8336990663052364,0.895089388829861,0.8633042238460167,0.9127704459598686,0.8594724442185985,0.8853200095170116,0.5417149059535731
LR,"['penalty', 'C'] = ('l2', 10)",0.3307504330611235,0.9878967062410495,0.49557952794225,0.3718185944209755,0.9839700651360466,0.539698225076964,0.42965065234702005,0.9720977502656257,0.5959164023561395,0.5194377388855361,0.9542661800711415,0.6727021086053896,0.6382270048680502,0.9205894581235275,0.7538348054699173,0.8336990663052364,0.895089388829861,0.8633042238460167,0.9127704459598686,0.8594724442185985,0.8853200095170116,0.5417149059535731
LR,"['penalty', 'C'] = ('l2', 1e-05)",0.3307504330611235,0.9878967062410495,0.49557952794225,0.3718185944209755,0.9839700651360466,0.539698225076964,0.42965065234702005,0.9720977502656257,0.5959164023561395,0.5194377388855361,0.9542661800711415,0.6727021086053896,0.6382270048680502,0.9205894581235275,0.7538348054699173,0.8336990663052364,0.895089388829861,0.8633042238460167,0.9127704459598686,0.8594724442185985,0.8853200095170116,0.5417149059535731
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 5, 'log2', 10, -1)",0.3535865118120628,0.9901141035709337,0.521084813342572,0.373840769903762,0.9869727906869312,0.542279528408442,0.567357724684665,0.9620732665034416,0.7137814031600233,0.6569969159599075,0.9447498498637225,0.7750260540028423,0.7908264923886188,0.9167552085739363,0.8491474294516592,0.8443855379801842,0.8976301566036864,0.8701941377997715,0.9380853541234243,0.8560077608906546,0.8951690821256038,0.5493803502165893
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 5, 'log2', 2, -1)",0.3522708586838557,0.9896521457938744,0.5195910794193619,0.37890305850591455,0.9854945258003418,0.5473578878497479,0.5492334439702861,0.9631819651683836,0.6995587914576658,0.6606750290960818,0.9440569131981337,0.7773445672226554,0.7872973080125283,0.9173557536841133,0.8473650522722425,0.8500284950243304,0.8957361297177437,0.8722839533942147,0.9378193776878321,0.8562849355568901,0.8951994590939825,0.5501561190819421
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 5, 'sqrt', 10, -1)",0.353588421887391,0.9886820344620502,0.5208883480377243,0.3793489463022851,0.9862336582436365,0.5479371190247032,0.5596406766897071,0.961241742504735,0.7074182362140478,0.662988087896394,0.9435949554210745,0.7787860301967364,0.7915634736758009,0.9154155310204647,0.848996379683383,0.8470357454228422,0.8976301566036864,0.87159934510059,0.9405179870757645,0.8538827551161824,0.8951089588377723,0.5510903110583866
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 5, 'sqrt', 2, -1)",0.3533913961467406,0.9896983415715803,0.5208153541345067,0.37609396185881067,0.9866494202429897,0.5445968687847417,0.5621490280777538,0.9618884833926179,0.7095949699251963,0.6660912614402501,0.9447498498637225,0.7813180515759311,0.7941623959000641,0.9162932507968772,0.8508675975376959,0.8500569127046669,0.8969834157158035,0.872889927847333,0.9370795609731425,0.8558691735575369,0.894635182770776,0.5489098794137869
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 50, 'log2', 10, -1)",0.35403275112778226,0.9897445373492862,0.5215179397302955,0.382292897818846,0.9861874624659306,0.550994334679761,0.5734867930777511,0.9598558691735576,0.7179930198002695,0.6769506964992187,0.9406384256478958,0.7873023237830105,0.7881386209360486,0.9171709705732896,0.847773175626628,0.8255696202531646,0.9038665865939853,0.8629457295962248,0.9372663905444995,0.8572088511110084,0.895451803595126,0.5479899781062321
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 50, 'log2', 2, -1)",0.3390146724007083,0.9905298655702869,0.505141645562165,0.3693924103131264,0.9874809442416963,0.5376595610891027,0.5713657114570155,0.9597634776181457,0.7163026426933752,0.6737099276965235,0.9426710398669561,0.7858133086876156,0.7878559231166355,0.9164780339077009,0.8473135730759376,0.8479647099930119,0.8968910241603918,0.8717419123094537,0.9362938264120441,0.8561463482237723,0.8944282232571608,0.5620700628383534
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 50, 'sqrt', 10, -1)",0.3531021296235248,0.9896059500161685,0.5204883678551905,0.3790425758760395,0.9854021342449301,0.5474891880446082,0.5758853054546463,0.9593477156187924,0.7197269009496085,0.6643935703848027,0.9451656118630757,0.7802906067655695,0.7920610199273191,0.9162470550191713,0.8496401644962303,0.8431627262492423,0.899524183489629,0.870432042198431,0.9419013188044197,0.8545294960040652,0.8960906844935329,0.5531156189445481
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (10, 50, 'sqrt', 2, -1)",0.3513952192018887,0.9901141035709337,0.5187013709901864,0.36637650364988517,0.9877119231302259,0.5344915942753576,0.5570645635610213,0.9625814200582067,0.7057169951906794,0.6662208448866417,0.9434563680879567,0.7809643990669572,0.7854433380749171,0.9182796692382317,0.8466829943562985,0.8349995727591216,0.9028502794844552,0.8676003817725789,0.9363934426229508,0.8575784173326558,0.8952546296296295,0.55014492926623
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 5, 'log2', 10, -1)",0.35195530726256985,0.9895135584607567,0.51922867150666,0.3748902854334164,0.986557028687578,0.5433198071565771,0.5584359820733704,0.961287938282441,0.7064674927856051,0.6827991273703642,0.9398069016491892,0.7909490299755063,0.7926127278541734,0.9159698803529357,0.8498382015729807,0.8451004260499086,0.8979997228253338,0.870747385159802,0.9375474083438685,0.8564697186677138,0.8951764762686496,0.5502309277889962
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 5, 'log2', 2, -1)",0.33786190483695566,0.9902988866817573,0.5038309673780201,0.37376848368186194,0.9866956160206957,0.5421616407757133,0.5654182747187041,0.9610569593939114,0.7119659143409593,0.6690032428183039,0.9435025638656627,0.7828886844526219,0.7807541241162608,0.9182796692382317,0.8439510051584691,0.846657071830433,0.8967986326049799,0.8710068198133525,0.9347519871214408,0.8583637455536564,0.8949307645996387,0.5619264586505668
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 5, 'sqrt', 10, -1)",0.3514191960623462,0.9894673626830508,0.5186386914778988,0.37534925404607516,0.9867418117984016,0.5438297222292945,0.5053911613963833,0.9657227329422091,0.6635349383440986,0.6637366201751541,0.9453041991961935,0.7798845208377003,0.7831192371345259,0.918094886127408,0.8452525252525253,0.828870434708923,0.9037279992608676,0.864682092421932,0.9413441955193482,0.8540675382270061,0.8955845665705913,0.5536546813654565
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 5, 'sqrt', 2, -1)",0.35609423578898364,0.9894211669053449,0.5237058952979435,0.3732581287325813,0.9874347484639904,0.5417358356671271,0.5574534161490683,0.9618884833926179,0.7058424719063034,0.6676372439965975,0.942717235644662,0.781682722693582,0.7862852168407723,0.9179562987942902,0.8470342505168481,0.8493654266958425,0.8965676537164503,0.8723284715823538,0.9333299889635798,0.8594724442185985,0.894879873018927,0.5427571388823654
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 50, 'log2', 10, -1)",0.3527822620498797,0.989328775349933,0.5201024856410817,0.37698699740653835,0.987111378020049,0.545603104892248,0.5642098399847864,0.9593939113964983,0.7105515259340358,0.6643688625869806,0.94387213008731,0.779832445945688,0.7934804373072765,0.915323139465053,0.8500579175425801,0.8504340962904499,0.8959671086062734,0.8726070231480441,0.9384560834768514,0.8558691735575369,0.8952620261422117,0.5501510387798247
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 50, 'log2', 2, -1)",0.3515695508770778,0.9897445373492862,0.518840509517121,0.3702831413975236,0.9877581189079319,0.5386436920596535,0.5463898633436306,0.9641520765002078,0.6975018798562955,0.6754429541314787,0.942162886312191,0.7868137803325489,0.7850648323845667,0.9174019494618192,0.8460899388620241,0.8437106781793726,0.8982768974915692,0.8701391685684878,0.9392357591729171,0.8561463482237723,0.8957683849295537,0.5523444766605213
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 50, 'sqrt', 10, -1)",0.33909673337024443,0.9902526909040513,0.5051966722443496,0.3773954819223908,0.9870651822423431,0.5460237146069713,0.5714285714285714,0.9599482607289693,0.7164035027235743,0.6693143401056881,0.9420242989790734,0.7825920098246153,0.7876731356907568,0.9168476001293482,0.8473657245324909,0.8456953930482447,0.8980459186030397,0.8710848232289288,0.9384467298242058,0.8557305862244191,0.8951819455854637,0.5638365264328211
RF,"['n_estimators', 'max_depth', 'max_features', 'min_samples_split', 'n_jobs'] = (100, 50, 'sqrt', 2, -1)",0.3505972835869743,0.9897445373492862,0.5177809732107254,0.3716357187565199,0.9874347484639904,0.5400250116847517,0.5547855753085104,0.9615651129486765,0.7036135618429503,0.6632408247957463,0.945027024529958,0.7794479053552037,0.7921927441265783,0.9159236845752299,0.8495768612747723,0.8497767661735096,0.8968448283826859,0.8726766008136111,0.9381203159813652,0.855822977779831,0.8950839473366348,0.5522661462835299
